Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
4,HSPB2,nm_001541.3,nm_001194788.1,nm_024441.3,nm_130431.1,,xm_012470563.1,nm_001098380.2,,xm_010985994.1,xm_849018.4,,xm_013155631.1,,xm_012073998.1,xm_005378102.1,xm_008020844.1,xm_006833818.1,xm_004689272.2,,xm_004481145.2,xm_013009675.1,xm_004716860.1,xm_006890773.1,xm_008150161.1,,,,xm_008577609.1,,xm_004856530.1,xm_005334234.2,xm_004666488.1,xm_003415625.2,,xm_011761415.1,xm_011964392.1,,xm_005069515.2,xm_012749591.1,xm_005347318.2,,,xm_004749800.2,,xm_003253134.3,xm_004585056.1,xm_004638081.1,xm_004413586.2,xm_004273413.2,,xm_003794745.1,,xm_003805456.2,,,xm_009247054.1,xm_012659200.1,xm_011365408.1,xm_010382341.1,,xm_003923715.2,xm_004604687.1,xm_013979369.1,xm_004382501.1,,
4,IGF2,nm_000612.5,nm_001260726.1,xm_006508487.1,xm_006230665.2,,xm_012456191.1,nm_174087.3,,xm_011000213.1,xm_005631053.2,nm_001287042.1,xm_005003045.2,,xm_012041181.1,xm_005384193.2,xm_008004634.1,xm_006861027.1,xm_004675748.2,xm_007627238.1,xm_012521056.1,xm_013021164.1,xm_004698354.1,xm_006893368.1,xm_008160268.1,nm_001082498.2,,,xm_008578649.1,,xm_004852094.2,xm_005340769.2,xm_004654216.1,xm_003422383.2,,xm_011721315.1,xm_011988222.1,,xm_005064150.2,,xm_013347823.1,,xm_007503330.1,xm_004759664.2,xm_008839226.1,xm_012496606.1,xm_004599213.2,xm_004627083.1,xm_004403803.2,xm_004278071.2,nm_001171406.1,xm_012810504.1,nm_001009311.1,xm_003816064.2,,xm_009185348.1,xm_002821373.3,xm_012651966.1,xm_011371308.1,xm_010382054.1,,xm_010331146.1,xm_004602870.1,nm_213883.2,xm_012559409.1,,
4,IGFBP2,nm_000597.2,nm_001260547.2,nm_010706.2,nm_013122.2,,xm_012445819.1,nm_174555.1,,xm_010988305.1,xm_848001.3,nm_001314219.1,xm_003462081.3,,xm_012062993.1,xm_013519997.1,xm_007966217.1,xm_006867859.1,xm_004674309.2,xm_007616118.1,xm_004469597.2,xm_013010959.1,xm_013004339.1,xm_006891912.1,xm_008145277.1,nm_001308603.1,xm_007516724.1,xm_003996921.3,xm_008583710.1,,xm_004864615.2,xm_005331832.2,xm_004662848.1,xm_010602075.1,nm_001284032.1,xm_011740559.1,xm_011964569.1,,xm_005070510.2,xm_012763427.1,xm_005361660.1,,,xm_004762929.2,,xm_003254057.2,xm_004576843.2,xm_004641350.1,xm_004401227.2,xm_004262739.1,xm_002712570.2,xm_012802120.1,nm_001009436.1,xm_003818691.2,xm_009432211.1,xm_009183014.1,xm_003780700.2,xm_012663071.1,xm_011358628.1,xm_010362314.1,,xm_003925726.2,xm_004601439.1,nm_214003.1,xm_004376382.2,xm_006157446.1,
4,IL10RA,nm_001558.3,nm_001260982.1,nm_009152.4,nm_057193.2,,xm_012470412.1,nm_001205757.1,,xm_010981395.1,xm_005620306.1,,xm_003472803.3,,xm_012052942.1,xm_005378226.2,xm_008021031.1,xm_006833867.1,xm_012729951.1,xm_007620749.1,xm_004452917.1,xm_013009790.1,xm_004712849.1,xm_006890880.1,xm_008150115.1,,,,xm_008583686.1,,xm_004856682.2,xm_005328316.2,xm_004667330.1,xm_003418244.1,xm_005578560.1,xm_011732377.1,xm_011980932.1,,xm_005069462.2,xm_012783139.1,xm_005347226.1,,xm_001365389.2,xm_004749930.2,xm_008853673.1,xm_003253214.2,xm_004585234.1,xm_004636459.1,xm_004415043.1,xm_012534325.1,,xm_012809560.1,xm_012183626.1,xm_003820063.2,xm_521585.4,xm_003910768.2,xm_002822537.3,xm_012655460.1,xm_011385376.1,xm_010367426.1,,xm_003923645.2,xm_004605070.1,xm_005656637.2,xm_004385703.1,,
4,ITPKB,nm_002221.3,,nm_001081175.1,nm_019312.2,,xm_012459813.1,nm_001076011.1,,xm_010993205.1,xm_547504.3,,xm_013143502.1,,xm_012040505.1,xm_005404501.2,xm_007988260.1,xm_006871281.1,xm_012730871.1,xm_007645772.1,xm_004480822.2,xm_013017279.1,xm_004699969.1,xm_006897761.1,xm_008158000.1,xm_001914976.3,xm_007535471.1,,xm_008583527.1,,xm_004861990.2,xm_005326546.2,xm_004653258.1,xm_003411025.2,,xm_011736143.1,xm_011971197.1,,xm_005078140.2,xm_012766478.1,xm_005348968.2,,,xm_013061141.1,xm_008854012.1,xm_003275105.2,xm_004578595.1,xm_004641170.1,xm_004393550.1,xm_004270974.2,xm_008269167.1,xm_003798801.2,xm_012108325.1,xm_008952024.1,,,xm_002809381.3,xm_012644342.1,xm_011360833.1,xm_010381941.1,,xm_010341029.1,xm_004605523.1,xm_003127148.4,xm_004375878.1,,
4,JUN,nm_002228.3,nm_001265850.2,nm_010591.2,nm_021835.3,xm_011223174.1,xm_012442663.1,nm_001077827.1,,xm_010984620.1,xm_005620245.2,,xm_013146214.1,,xm_012082463.1,xm_005398485.2,xm_007978554.1,xm_006862489.1,xm_004679053.2,xm_003503209.2,xm_004470671.2,xm_013037161.1,xm_004699388.2,xm_006879737.1,xm_008139369.1,xm_005607409.1,,xm_011279661.1,xm_008575095.1,,xm_004869607.2,xm_005326014.1,xm_004663209.1,xm_010591231.1,,xm_011764397.1,xm_011973740.1,,xm_013116518.1,,xm_005352744.2,,,xm_004751637.2,,xm_012506491.1,xm_004599929.2,xm_004642538.2,xm_004415009.2,xm_004273791.2,nm_001198947.1,xm_003793126.2,,xm_003817776.2,,xm_009193871.1,xm_002810763.3,xm_012639445.1,xm_011377064.1,xm_010365744.1,,xm_003921499.2,xm_004607302.1,nm_213880.1,xm_004368990.2,,
4,KCND2,nm_012281.2,nm_001261699.1,nm_019697.3,nm_031730.2,xm_002928302.2,xm_012474018.1,nm_001191184.1,xm_002751224.2,xm_010975585.1,xm_847643.4,,xm_003475143.3,,xm_012071734.1,xm_005402450.2,xm_007982706.1,xm_006859318.1,xm_004676975.2,xm_007616585.1,xm_004458459.2,xm_013019967.1,xm_004707771.1,xm_006882669.1,xm_008157581.1,xm_001496153.3,xm_007529378.1,xm_003990429.2,xm_008567338.1,xm_004047145.1,xm_004856458.1,xm_005333954.2,xm_004658580.1,xm_003407235.1,xm_005542413.1,xm_011757598.1,xm_011981273.1,,xm_005078043.2,xm_012778506.1,xm_005363766.2,,xm_007507701.1,nm_001310177.1,xm_008828887.1,xm_003261245.2,xm_004592481.1,xm_012517372.1,xm_004404406.2,xm_004265519.2,nm_001082118.1,xm_003789789.2,xm_004014637.2,xm_003808643.2,xm_001141749.2,xm_003917250.2,nm_001133760.1,xm_012652766.1,xm_011357158.1,xm_010382293.1,,xm_010343790.1,xm_004602066.1,xm_005673223.2,xm_004386547.2,xm_006149220.1,
4,KCNJ10,nm_002241.4,nm_001257876.1,nm_001039484.1,nm_031602.2,,xm_012449690.1,nm_001081601.1,xm_002761420.2,xm_010993109.1,xm_545752.5,,xm_003466560.3,xm_004437853.1,xm_012071714.1,xm_005400189.2,xm_007976525.1,xm_006861637.1,xm_004688369.2,xm_007640972.1,xm_004448438.1,xm_013030545.1,xm_004711091.1,xm_006895456.1,xm_008154255.1,xm_005597857.1,xm_007519574.1,,xm_008569524.1,xm_004027074.1,xm_004858736.1,xm_005339378.2,xm_004671109.1,xm_003415179.2,xm_005567299.1,xm_011770050.1,xm_011965821.1,,xm_005078205.2,xm_012749194.1,xm_005368570.1,,xm_007495119.1,xm_004775831.2,xm_008840823.1,xm_003258692.3,xm_004589070.1,xm_004645998.1,xm_004407858.2,xm_004284454.1,nm_001198930.1,xm_003795200.1,xm_004019828.2,xm_008964295.1,xm_009435435.1,xm_009184651.1,xm_002809925.3,xm_012661859.1,xm_011373085.1,xm_010360773.1,,xm_003937922.2,xm_004613771.1,xm_005663208.2,xm_004390204.1,,
4,MAP2K1,nm_002755.3,nm_001257549.1,nm_008927.3,nm_031643.4,xm_011218489.1,xm_012454514.1,nm_001130752.1,xm_009005108.1,xm_010985115.1,nm_001048094.2,,xm_003463476.3,,xm_012066859.1,xm_013518952.1,xm_008016184.1,xm_006831513.1,xm_004687652.1,nm_001246827.1,xm_004453133.2,xm_013010172.1,xm_004700093.1,xm_006886635.1,xm_008139104.1,,,xm_011288456.1,xm_008579703.1,,xm_004855601.2,xm_005316718.1,xm_004662557.2,xm_010598073.1,nm_001283843.1,,xm_011984253.1,,xm_005075560.2,xm_012758608.1,xm_005347779.2,,xm_001365435.2,xm_004758633.2,xm_008855693.1,xm_003267120.3,xm_004577960.2,xm_004640788.1,xm_004414532.2,xm_012535413.1,nm_001082629.1,xm_003784445.1,nm_001161879.1,xm_003827992.2,nm_001009071.1,xm_003901088.2,xm_009243671.1,xm_012644815.1,xm_011386040.1,xm_010363604.1,,xm_003929701.2,xm_004619426.2,nm_001143716.1,xm_004374680.2,,
4,MAPK1,nm_002745.4,nm_001032925.1,nm_011949.3,nm_053842.2,xm_011218521.1,xm_012466482.1,nm_175793.2,xm_002754391.3,xm_010987327.1,nm_001110800.1,nm_001314202.1,xm_003478061.3,xm_004439522.1,xm_012063808.1,xm_005391695.2,xm_007974911.1,xm_006877634.1,xm_004680937.2,xm_007643451.1,xm_012528250.1,xm_013031566.1,xm_004716332.2,xm_006896552.1,xm_008142642.1,xm_005606799.1,xm_007523100.1,xm_003994973.3,xm_008574799.1,,xm_004843322.1,xm_005334566.2,xm_004670774.2,xm_010598893.1,xm_005583203.1,xm_011739738.1,xm_011991371.1,,xm_005077568.2,xm_012747970.1,xm_005370009.1,,xm_001369934.2,xm_004742524.2,xm_008842204.1,xm_012508172.1,xm_004585740.1,xm_004627958.2,xm_004400515.2,xm_004276033.2,xm_008257916.1,xm_003803280.2,xm_012098101.1,xm_008959880.1,nm_001009065.1,xm_003905274.2,xm_009234140.1,xm_012644130.1,xm_011355955.1,xm_010381775.1,,xm_010330553.1,xm_004607450.2,nm_001198922.1,xm_004386198.1,xm_006165719.1,
4,MAPT,nm_001123066.3,nm_001277940.1,nm_001285455.1,nm_017212.2,xm_011235059.1,xm_012443813.1,nm_174106.2,xm_009003571.1,xm_010981743.1,nm_001110801.1,,xm_013148348.1,,xm_012065668.1,xm_013503146.1,xm_008012251.1,xm_006833539.1,xm_012726187.1,,xm_012520469.1,xm_013033317.1,xm_004701227.1,xm_006897871.1,xm_008149461.1,nm_001317256.1,,nm_001164033.2,xm_008582688.1,,xm_013067055.1,xm_013359940.1,xm_004655097.1,xm_003414304.1,xm_005584536.1,xm_011718609.1,xm_011998501.1,,nm_001281879.1,xm_012751055.1,xm_013354566.1,,xm_003340114.2,xm_013045905.1,xm_008821908.1,xm_012497479.1,xm_004597296.2,xm_004629992.1,xm_004411092.1,xm_004275677.2,,xm_003786227.2,,xm_008965217.1,,xm_003913230.2,xm_003778814.2,xm_012655245.1,xm_011377090.1,xm_010389021.1,,xm_010330264.1,xm_004618015.1,xm_013989928.1,xm_004374251.1,,
4,MOBP,nm_001278322.1,nm_001190966.1,nm_001039365.2,nm_012720.1,nm_001304860.1,xm_012460151.1,nm_001075609.2,,xm_010974793.1,xm_014106601.1,,xm_005006805.2,,xm_012034195.1,xm_005383583.2,xm_007983725.1,xm_006869124.1,xm_012720635.1,xm_007632436.1,xm_004457690.2,,xm_004708564.1,xm_006903552.1,xm_008154747.1,xm_005600866.1,,,xm_008579561.1,,xm_013072884.1,xm_013361308.1,xm_004662111.1,xm_003415697.1,nm_001284961.1,xm_011738811.1,xm_011997753.1,,xm_013122220.1,xm_012770196.1,xm_005348114.2,,,xm_013049836.1,xm_008849425.1,xm_012499226.1,xm_012925924.1,xm_012516777.1,xm_004412108.1,xm_004277853.1,,xm_012808010.1,,xm_003826064.2,,,xm_009239182.1,xm_012644317.1,xm_011357405.1,xm_010360042.1,,xm_010341477.1,xm_004614536.2,xm_005669374.2,xm_004377309.1,xm_006161339.1,
4,NDUFS1,nm_001199981.1,nm_001260971.2,nm_001160040.1,nm_001005550.1,,xm_012446188.1,nm_174820.4,,xm_010992054.1,xm_005640574.2,,xm_005005764.2,,xm_012088068.1,xm_005396998.2,xm_007965972.1,xm_006861946.1,xm_004674354.2,,xm_004454666.2,xm_013009267.1,xm_004701560.1,xm_006889119.1,xm_008145242.1,,,,xm_008591655.1,,xm_004851344.2,xm_013362784.1,xm_004653709.2,xm_010602336.1,nm_001283223.1,xm_011718366.1,xm_011994155.1,,xm_005070577.2,xm_012786871.1,xm_005361489.1,,,xm_013062316.1,,xm_003253979.3,xm_012926157.1,xm_004626640.2,xm_004407490.1,xm_004262810.1,,xm_003785005.2,xm_004004855.2,xm_008974240.1,nm_001079915.1,xm_003907845.2,nm_001132544.1,xm_012661201.1,xm_011369678.1,xm_010352646.1,,xm_010336508.1,xm_004601303.1,xm_005672116.2,xm_004378263.2,,
4,NEF3,nm_001105541.1,nm_001266570.1,nm_008691.2,nm_198756.2,,xm_012435338.1,xm_010808063.1,xm_002750069.3,xm_010995785.1,xm_543237.5,nm_001287042.1,xm_003479359.3,,xm_012045720.1,xm_005373708.2,xm_007961950.1,xm_006864379.1,xm_004685389.2,xm_003496187.2,xm_004454249.1,xm_013034431.1,xm_004701895.1,xm_006884845.1,xm_008151465.1,xm_005607689.2,xm_007531989.1,xm_003988131.2,xm_008589414.1,,xm_013073464.1,xm_005339899.1,xm_004665818.1,xm_003412470.2,nm_001284705.1,xm_011718483.1,xm_011969789.1,,xm_005075222.2,xm_012786787.1,xm_005355463.1,,xm_007477823.1,xm_004763251.2,xm_008850620.1,xm_012508450.1,xm_004579062.2,xm_004636799.1,xm_004414134.1,xm_004270671.2,nm_001171481.1,xm_003793960.2,,xm_008964383.1,nm_001110818.1,xm_009217044.1,xm_009243633.1,xm_012663025.1,xm_011360289.1,xm_010378156.1,,xm_010347745.1,xm_004619150.2,xm_005670439.2,xm_004382160.1,xm_006153264.1,
4,NEFH,nm_021076.3,nm_001266570.1,nm_010904.3,nm_012607.2,,xm_012464946.1,xm_005218121.2,xm_002750069.3,xm_010992299.1,xm_005636008.2,nm_001287042.1,xm_003478333.3,xm_004420252.1,xm_012079606.1,xm_013520291.1,xm_007975329.1,xm_006869216.1,xm_012731070.1,xm_007645847.1,xm_004461749.1,xm_013014266.1,xm_004715350.2,xm_006890493.1,xm_008142824.1,nm_001163861.1,xm_007531989.1,xm_003988131.2,xm_008575546.1,xm_004041682.1,xm_004843404.2,xm_005336052.2,xm_004664046.1,xm_010598823.1,nm_001284705.1,xm_011750688.1,xm_011978633.1,,xm_005068937.2,xm_012786787.1,xm_013353349.1,,xm_007477823.1,xm_004766476.2,xm_008841092.1,xm_003258049.3,xm_012928900.1,xm_004628049.1,xm_004400075.1,xm_004283753.1,nm_001171481.1,xm_012805196.1,nm_001114761.1,xm_008964384.1,nm_001009148.2,xm_009217044.1,xm_002830990.3,xm_012644098.1,xm_011373363.1,xm_010359371.1,,xm_010349251.1,xm_012934289.1,xm_013983009.1,xm_004387602.1,xm_006153260.1,
4,NPTX1,nm_002522.3,nm_001266044.1,nm_008730.2,nm_153735.2,,xm_012452749.1,nm_001192354.1,xm_008997848.1,xm_011000096.1,xm_540475.4,,xm_013147144.1,xm_004432843.1,xm_012066209.1,xm_013506119.1,xm_008013196.1,xm_006869520.1,xm_012734563.1,xm_007654385.1,xm_004454619.2,xm_013036248.1,xm_004709246.1,xm_006886163.1,xm_008155148.1,,,,xm_008589677.1,xm_004048594.1,xm_004860897.2,xm_005332636.1,xm_004655256.2,xm_003417354.1,,xm_011720140.1,xm_011972878.1,,xm_005069834.2,xm_012789476.1,xm_005350836.1,,,xm_013054318.1,xm_008828828.1,xm_003280943.3,xm_004592852.1,xm_004639507.2,xm_004404507.1,xm_004275555.1,xm_008257034.1,xm_003786072.1,,xm_008956534.1,,xm_003913540.2,xm_002827926.3,xm_012642746.1,xm_011379720.1,xm_010354260.1,,xm_003931838.2,xm_004621045.1,xm_003131134.4,xm_004374363.1,xm_006145669.1,
4,NPTXR,nm_014293.3,nm_001194704.1,nm_030689.4,nm_030841.3,nm_001304931.1,xm_012458896.1,nm_001192354.1,xm_002760733.2,xm_010983565.1,xm_005626216.2,,xm_013153060.1,xm_004432844.1,xm_012072929.1,xm_005379659.2,xm_007975786.1,xm_006865265.1,xm_012720291.1,xm_007616936.1,xm_012526750.1,xm_013024890.1,xm_004700674.1,xm_006890204.1,xm_008144911.1,nm_001257081.1,,,xm_008566899.1,xm_004056198.1,xm_013072479.1,xm_005322421.1,xm_012948731.1,xm_010599372.1,nm_001284952.1,xm_011712545.1,xm_011995305.1,,xm_013111211.1,xm_012789476.1,xm_013348741.1,,xm_001364836.2,xm_004743263.2,xm_008828781.1,xm_012507618.1,xm_004589752.1,xm_012515452.1,xm_012565996.1,xm_004279637.2,xm_008257034.1,xm_012801109.1,nm_001306122.1,xm_008975137.1,xm_512625.4,xm_003895744.2,xm_009234380.1,xm_012638069.1,xm_011354453.1,xm_010389291.1,,xm_010343587.1,xm_004610712.1,xm_013988191.1,xm_004374048.1,xm_006155382.1,
4,NPY,nm_000905.3,nm_001032814.1,,nm_199397.2,,xm_012447737.1,nm_001102012.2,,xm_010987192.1,xm_005628637.2,,xm_003467894.3,,,xm_005377419.2,xm_007981869.1,xm_006832208.1,xm_004676779.2,xm_003498566.1,xm_004447551.2,xm_013024422.1,xm_004697793.1,xm_006880303.1,xm_008148022.1,xm_001491027.2,,,xm_008563556.1,,xm_013070260.1,xm_005319124.1,xm_004652808.1,xm_003407076.2,,xm_011731177.1,xm_011982442.1,,xm_013126070.1,xm_012773325.1,xm_005366636.1,,,xm_004743317.2,,xm_003270411.3,xm_012926168.1,,xm_004397341.2,xm_004265638.1,nm_001160286.1,xm_003788519.1,nm_001009452.1,xm_003807928.2,nm_001280274.1,xm_003896188.2,xm_009242943.1,xm_012640701.1,xm_011387130.1,xm_010368561.1,,xm_003935132.2,xm_004604076.1,nm_001256365.1,xm_004377462.1,,
4,NRGN,nm_001126181.1,nm_001267599.2,nm_022029.2,nm_024140.2,,xm_012470214.1,nm_001113313.2,,,xm_536537.5,,xm_005004931.2,,xm_012053234.1,xm_005378442.2,xm_008021338.1,xm_006867651.1,,,,xm_013009567.1,xm_004712510.1,xm_006892802.1,xm_008142579.1,,,,xm_008577333.1,,xm_004874462.2,xm_005339524.1,xm_004670607.1,,nm_001319547.1,xm_011732064.1,xm_011978354.1,,xm_005069338.2,,xm_005347053.2,,xm_001364681.2,xm_004750157.2,,xm_012495943.1,xm_004597709.2,xm_004633317.1,xm_004413701.1,xm_004280703.2,,xm_012809603.1,,xm_008973532.1,,xm_003910889.2,xm_009247203.1,xm_012660781.1,xm_011367149.1,,,xm_003923557.2,xm_012931969.1,xm_003482637.3,xm_004379366.1,xm_006140627.1,
4,PDIA3,nm_005313.4,nm_001195716.1,nm_007952.2,nm_017319.1,,xm_012442149.1,nm_174333.3,xm_002753385.3,xm_010994931.1,xm_535453.5,nm_001285732.1,xm_003475726.3,xm_004424496.1,xm_012067562.1,xm_013512559.1,xm_008016820.1,xm_006831712.1,xm_012728539.1,nm_001246774.1,xm_004466745.2,xm_013010178.1,xm_004709391.2,xm_006882960.1,xm_008143066.1,xm_001502988.4,,xm_003987221.3,xm_008582533.1,,xm_013078369.1,xm_005316493.2,xm_012948809.1,xm_003420116.2,,xm_011729673.1,xm_011993858.1,,xm_013112284.1,xm_012751636.1,xm_005364341.2,,xm_007504528.1,xm_004751272.1,xm_008828446.1,xm_003266813.3,xm_012927976.1,xm_004623355.2,xm_004411419.1,xm_004273922.2,nm_001171315.1,xm_003791774.2,nm_001163045.1,xm_003814950.2,nm_001246452.1,nm_001168966.1,nm_001133778.1,xm_012649321.1,xm_011355016.1,xm_010385248.1,,xm_010339647.1,xm_004609615.2,nm_001195112.1,xm_004380692.2,,
4,PLP1,nm_000533.4,nm_001260539.2,nm_011123.3,nm_030990.2,,xm_012436827.1,xm_005227842.2,xm_002745194.3,xm_010996820.1,xm_014111330.1,,xm_005004142.2,,xm_012063182.1,xm_005411997.1,xm_007992427.1,xm_006876525.1,xm_004685666.2,,xm_004458586.1,xm_013036585.1,xm_004717725.1,xm_006899241.1,xm_008159185.1,,,,xm_008583654.1,,xm_004875089.2,xm_005323399.2,xm_004659166.2,xm_010594706.1,nm_001283166.1,xm_011772537.1,xm_011999046.1,,xm_005076713.2,xm_012787897.1,xm_005367379.2,,,xm_004778679.2,,xm_003262131.3,xm_004590161.2,xm_004643354.2,xm_004415773.2,xm_004286455.2,nm_001082328.1,xm_003802496.2,xm_004021911.2,xm_008973059.1,,xm_003918073.1,nm_001134182.1,xm_012644983.1,xm_011385085.1,xm_010353765.1,,xm_003944263.2,xm_004606323.1,nm_213974.1,xm_004388908.1,xm_006163564.1,
4,PPP2CB,nm_001009552.1,nm_001261260.1,nm_017374.3,nm_017040.1,,xm_012468797.1,nm_001075857.1,xm_002756926.3,xm_010988009.1,xm_539988.5,,xm_003474878.3,,xm_012045566.1,xm_013521563.1,xm_007962103.1,xm_006834524.1,xm_004682218.2,xm_003499646.2,xm_004475169.2,xm_013026587.1,xm_004696196.1,xm_006884123.1,xm_008146249.1,,xm_007519908.1,,xm_008591273.1,,xm_004855464.1,xm_005343111.2,xm_012950783.1,xm_010592471.1,nm_001285132.1,xm_011741757.1,xm_011988424.1,,xm_005067781.2,xm_012771896.1,xm_005362511.1,,nm_001171836.1,xm_013059326.1,xm_008844937.1,xm_003269544.3,xm_004592696.1,xm_012512564.1,xm_004408280.2,xm_004265354.2,nm_001101707.1,xm_012809257.1,,xm_003814280.2,xm_009439544.1,xm_009212829.1,xm_002818970.2,xm_012648600.1,xm_011371957.1,xm_010370870.1,,xm_010348682.1,xm_004609866.1,xm_003133382.4,xm_004383385.1,xm_006170051.1,
4,PRKCZ,nm_001033581.1,nm_001257741.1,nm_001039079.2,nm_022507.1,xm_011233995.1,xm_012467853.1,xm_005217019.2,xm_008988593.1,xm_010999350.1,xm_005620418.2,nm_001285750.1,xm_003461538.3,xm_004424754.1,xm_012078513.1,xm_005404177.2,xm_007980933.1,xm_006871728.1,xm_012734554.1,xm_007644098.1,xm_012531015.1,xm_013031444.1,xm_004705482.1,xm_006885824.1,xm_008151822.1,xm_005606942.1,xm_007518574.1,xm_011281033.1,xm_008594304.1,,xm_004863806.2,xm_013364709.1,xm_004657726.1,xm_010593173.1,nm_001283394.1,xm_011767283.1,xm_011987224.1,,xm_013120020.1,xm_012779274.1,xm_005368660.2,,xm_007506183.1,xm_004768749.2,xm_008843200.1,xm_012498254.1,xm_004596159.1,xm_004639595.1,xm_004407366.1,xm_012533955.1,nm_001082758.1,xm_012807307.1,xm_012187432.1,xm_008955558.1,nm_001193662.1,xm_009213008.1,nm_001133622.1,xm_012657518.1,xm_011377341.1,xm_010352585.1,,xm_003939644.2,xm_004607186.1,nm_001204374.1,xm_004384326.1,xm_006144758.1,
4,PTK2,nm_001199649.1,,xm_006520423.1,nm_013081.2,,xm_012461207.1,nm_001075250.2,,xm_010987227.1,xm_014118702.1,,xm_003473296.3,,xm_012050348.1,xm_005398062.2,xm_008002057.1,xm_006878226.1,xm_012722889.1,xm_007651569.1,xm_012523302.1,xm_013025136.1,xm_004697378.2,xm_006879264.1,xm_008156618.1,,,,xm_008568410.1,,xm_004837891.2,xm_013357044.1,xm_004672032.2,xm_010588520.1,,xm_011752674.1,xm_011990151.1,,xm_013124760.1,xm_012775366.1,xm_013348935.1,,,xm_013051796.1,,xm_012508165.1,xm_004580749.2,xm_004638928.1,xm_004405571.2,xm_012531391.1,,xm_012807026.1,xm_012118711.1,xm_008956239.1,,,xm_009244131.1,xm_012648123.1,xm_011383342.1,xm_010385456.1,,xm_010329975.1,xm_004618674.1,xm_005658827.2,xm_004387362.2,,
4,RPS6KA5,nr_122106.1,nm_001265624.1,nm_019924.2,nm_001108048.1,nm_001304931.1,xm_012453115.1,nm_001192023.1,xm_008980139.1,xm_010988171.1,xm_005623743.2,nm_001285641.1,xm_003472474.3,,xm_012083683.1,xm_005390286.2,xm_007987575.1,xm_006839575.1,xm_004681626.2,nm_001246775.1,xm_004476064.1,xm_013013341.1,xm_013003684.1,xm_006879119.1,xm_008148452.1,nm_001301217.1,xm_007518574.1,,xm_008570127.1,xm_004060026.1,xm_004837067.1,xm_005321348.2,xm_012950053.1,xm_003408821.2,xm_005584212.1,xm_011717237.1,xm_011993647.1,,xm_005068407.2,xm_012777949.1,xm_005343453.2,,nm_001199078.1,xm_013057617.1,xm_008822589.1,xm_003260881.2,xm_012926710.1,xm_004635134.1,xm_004394472.2,xm_004262337.2,xm_008253128.1,xm_003787075.2,xm_012102099.1,xm_003832764.2,xm_001135321.3,xm_003900799.2,nm_001133477.1,xm_012660001.1,xm_011373178.1,xm_010373845.1,,xm_003939861.2,xm_004610306.1,xm_003356775.4,xm_004376663.2,xm_006158019.1,nm_001291898.1
4,RPSA,nm_001304288.1,nm_001195480.1,nm_011029.4,xm_001067193.5,nm_001304860.1,xm_012472488.1,xm_005222370.2,xm_002743306.2,xm_010974795.1,xm_014115985.1,nm_001285749.1,xm_003476995.3,,xm_012053558.1,xm_013513553.1,xm_007971701.1,xm_006878139.1,xm_004676290.2,nm_001244033.1,xm_004446421.1,xm_013030312.1,xm_004704928.2,xm_006898931.1,xm_008154054.1,nm_001143951.1,,,xm_008579557.1,,xm_004835139.1,xm_005326887.2,xm_004659603.2,xm_003415696.2,nm_001284067.1,xm_011738808.1,xm_011979121.1,,xm_005082331.2,xm_012791164.1,xm_005348118.1,,,xm_004759305.2,xm_008849417.1,xm_012496024.1,xm_004581378.2,xm_004640651.2,xm_004391834.2,xm_004277851.2,,xm_012808045.1,xm_012101057.1,xm_008954489.1,,xm_003913977.2,xm_002813349.3,xm_012652372.1,xm_011357407.1,xm_010371519.1,,xm_010349943.1,xm_004614555.1,nm_001037146.2,xm_012555828.1,,
